H2103;585;384;06:00;STILL;aller au champ;Champ;
H2103;-14.42942147;16.48716455;19:00;FEED;Diner;cour;
H2103;-14.42942147;16.48716455;20:00;REST;repos;cour;
H2103;-14.4292704;16.48729282;23:00;REST;dormir;chambre ;
H2104;-14.42958106;16.48727771;03:00;REST;dormir;chambre 251;
H2104;-14.42941208;16.48716841;07:00;STILL;prière;cour (247) ;
H2104;-14.42941208;16.48716841;07:15;FEED;dejeuner;cour (247) ;
H2104;585;384;08:00;STILL;aller au champ;Champ;
H2104;-14.42958106;16.48727771;12:00;REST;Dormir;chambre 250;
H2104;-14.42941208;16.48716841;14:00;FEED;déjeuner;cour;
H2104;-14.42941208;16.48716841;15:00;STILL;palabrer;cour;
H2104;-14.43053144;16.48720154;19:00;STILL;aller au travail;boulangerie;
H2105;-14.42958106;16.48733815;00:00;REST;dormir;chambre;
H2105;-14.42942147;16.48716455;07:00;WANDER;prière+ tache ménagére;cour;
H2105;445;0;07:30;STILL;aller à l'école française;School;
H2105;-14.42942147;16.48716455;14:00;FEED;Déjeuner;cour;
H2105;-14.42942147;16.48716455;15:00;REST;repos;cour;
H2105;-14.42940806;16.48741145;17:00;STILL;préparer le diner;cuisine;
H2105;-14.42942147;16.48716455;21:00;FEED;diner;cour;
H2105;-14.42933564;16.48731758;22:00;STILL;reviser;chambre (443');
H2601;51;0;00:00;REST;Dormir;Diery Diouga;
H2601;51;0;07:00;STILL;Prière;Diery Diouga;
H2601;51;0;07:15;FEED;Petit déj;Diery Diouga;
H2601;-14.4327796;16.48563425;08:30;STILL;Aller au travail;Boutique 401;
H2601;51;0;18:00;REST;Repos;Diery Diouga;
H2601;51;0;20:00;REST;Regarder télé;Diery Diouga;
H2701;-14.43107572;16.48687135;00:00;REST;dormir;chambre;
H2701;-14.43121252;16.48682891;07:30;STILL;préparatif;maison 24;
H2701;-14.43327983;16.48533976;09:00;STILL;aller au travail;atelier 432';
H2701;-14.43121252;16.48682891;14:00;REST;repos;maison 24;
H2701;-14.43327983;16.48533976;16:00;STILL;aller au travail;atelier 432';
H2701;-14.43121252;16.48682891;20:00;REST;repos;maison 24;
H2702;-14.4322103;16.48557123;04:00;STILL;prière + wird;maison 15;
H2702;-14.43220091;16.4854645;07:00;REST;Dormir;chambre;
H2702;-14.43323624;16.48537319;09:00;STILL;aller travailler;atelier 433';
H2702;-14.4322103;16.48557123;14:00;STILL;faire le thé;maison 15;
H2702;-14.43323624;16.48537319;17:00;STILL;aller travailler;atelier 433';
H2702;-14.4322103;16.48557123;21:00;REST;repos;maison 15;
H2702;-14.43220091;16.4854645;23:00;REST;Dormir;chambre;
H2703;-14.42575154;16.48802743;00:00;REST;dormir;chambre;
H2703;-14.42568851;16.48794513;04:00;STILL;wird;maison 91;
H2703;140;24;05:00;STILL;prière+ wird;Mosquée;
H2703;-14.42575154;16.48802743;07:00;REST;dormir;chambre;
H2703;-14.42571265;16.48795541;10:00;FEED;petit dejeuner;cour;
H2703;-14.43323624;16.48537319;10:30;STILL;aller au travail;studio (433');
H2703;-14.42571265;16.48795541;14:00;FEED;Déjeuner;Cour;
H2703;-14.42571265;16.48795541;15:00;STILL;faire le thé+ palabrer;cour;
H2703;-14.43323624;16.48537319;17:00;STILL;revenir au travail;studio;
H2703;-14.42574483;16.48816631;21:00;STILL;palabrer;cour maison (255);
H2704;-14.43014097;16.48596603;04:00;STILL;prière + wird;maison 3;
H2704;-14.43030861;16.48617435;07:00;REST;Dormir;chambre;
H2704;-14.43323624;16.48537319;09:00;STILL;aller travailler;atelier 433';
H2704;-14.43014097;16.48596603;14:00;STILL;faire le thé;maison 3;
H2704;-14.43323624;16.48537319;17:00;STILL;aller travailler;atelier 433';
H2704;-14.43014097;16.48596603;21:00;REST;repos;maison 3;
H2704;-14.43030861;16.48617435;23:00;REST;Dormir;chambre;
H2705;-14.42688075;16.48757991;04:00;STILL;prière + wird;maison 204;
H2705;-14.42683515;16.48752333;07:00;REST;Dormir;chambre;
H2705;-14.43323624;16.48537319;09:00;STILL;aller travailler;atelier 433';
H2705;-14.42688075;16.48757991;14:00;STILL;faire le thé;maison 204;
H2705;-14.43323624;16.48537319;17:00;STILL;aller travailler;atelier 433';
H2705;-14.42688075;16.48757991;21:00;REST;repos;maison 204;
H2705;-14.42683515;16.48752333;23:00;REST;Dormir;chambre;
H2706;-14.43357085;16.4853314;05:00;STILL;prière;chambre ;
H2706;-14.43357085;16.4853314;06:00;REST;dormir;chambre;
H2706;-14.43349776;16.48546771;08:00;STILL;Donner à manger aux moutons;cour;
H2706;-14.43298747;16.48643283;10:00;WANDER;promenade;village;
H2706;-14.43357085;16.4853314;12:00;REST;repos;chambre;
H2706;-14.43349776;16.48546771;14:00;FEED;Dejeuner;cour;
H2706;-14.43357085;16.4853314;15:00;REST;Dormir;chambre;
H2706;-14.43349776;16.48546771;16:00;STILL;Donner à manger aux moutons;cour;
H2706;-14.43355543;16.48539891;18:00;STILL;prière+ repos;cour;
H2706;-14.43355543;16.48539891;21:00;FEED;diner;cour;
H2706;-14.43357085;16.4853314;22:00;REST;Dormir;chambre (456);
H2707;-14.43351184;16.4854735;07:00;STILL;prière;cour;
H2707;-14.43351184;16.4854735;08:00;FEED;petit dejeuner;cour;
H2707;-14.43264442;16.48630578;09:30;WANDER;Aller au marché;marché;
H2707;-14.43354403;16.48566704;10:00;STILL;preparer le dejeuner;cuisine;
H2707;-14.43351184;16.4854735;14:00;FEED;déjeuner;cour;
H2707;-14.43361578;16.48529025;15:00;REST;Dormir;chambre (454');
H2707;-14.43354403;16.48566704;17:00;STILL;preparer le diner;cuisine;
H2707;-14.43357688;16.48541627;21:00;FEED;diner;cour;
H2707;-14.43357688;16.48541627;21:30;REST;Repos;cour;
H2707;-14.43363187;16.48533076;22:00;REST;Dormir;chambre (455) ;
H2708;-14.43349038;16.48546707;07:00;STILL;preparatif;cour (453);
H2708;445;0;07:40;STILL;aller à l'école française;School;
H2708;-14.43349038;16.48546707;14:00;FEED;déjeuner;cour;
H2708;-14.43369423;16.48536355;15:00;REST;Dormir;chambre (458);
H2708;-14.4335447;16.48566639;17:00;STILL;preparer le diner;cuisine;
H2708;-14.43351922;16.48536098;20:00;FEED;diner;cour;
H2708;-14.43369423;16.48536355;21:00;STILL;Réviser + télé;chambre;
H2708;-14.43369423;16.48536355;22:30;REST;dormir;chambre;
H2801;-14.43385114;16.4858863;04:00;STILL;prière+ wird;Veranda;
H2801;-14.43379615;16.48587858;06:00;REST;Dormir;chambre (335);
H2801;-14.43307866;16.48623994;08:00;WANDER;promenade;village;
H2801;-14.43386992;16.4858445;09:00;REST;repos;cour (330);
H2801;-14.43386992;16.4858445;10:00;FEED;petit déjeuner;cour;
H2801;-14.43379615;16.48587858;10:30;STILL;prière nafila;chambre;
H2801;-14.43379615;16.48587858;11:00;REST;Dormir;chambre;
H2801;-14.43385114;16.4858863;14:00;FEED;déjeuner;Veranda;
H2801;-14.43379615;16.48587858;15:00;REST;Dormir;chambre;
H2801;-14.43379615;16.48587858;17:00;STILL;prière+ wird;chambre;
H2801;-14.433884;16.48579692;19:00;STILL;Palabrer;cour;
H2801;-14.433884;16.48579692;20:00;FEED;diner;cour;
H2801;-14.43379615;16.48587858;21:00;REST;Dormir;chambre;
H2802;-14.43385919;16.48589208;07:00;WANDER;prière+ préparatif petit dejeuner;veranda;
H2802;-14.43290854;16.48590839;08:30;STILL;aller au travail;marché;
H2802;-14.43386254;16.48578213;13:00;REST;repos;cour;
H2802;-14.43386254;16.48578213;14:00;FEED;Déjeuner;cour;
H2802;-14.43386254;16.48578213;15:00;REST;Dormir;cour;
H2802;-14.43253701;16.48607996;16:00;WANDER;aller au marché;marché;
H2802;-14.43386992;16.48584965;20:00;STILL;prière;cour;
H2802;-14.43386992;16.48584965;20:30;FEED;diner;cour;
H2802;-14.43388333;16.48595252;21:00;STILL;palabrer;chambre ;
H2802;-14.43388333;16.48595252;22:00;REST;Dormir;chambre (333) ;
H2803;-14.4338726;16.48584514;09:00;WANDER;tache ménagére;cour;
H2803;-14.43200673;16.48649531;10:00;WANDER;aller au marché;marché;
H2803;-14.43391752;16.4859178;10:15;STILL;aller au magasin;magagin;
H2803;-14.43385382;16.48580014;10:30;STILL;preparer le dejeuner;cuisine ;
H2803;-14.4338726;16.48584514;14:00;FEED;Déjeuner;cour;
H2803;-14.43376866;16.48590044;15:00;REST;Dormir;chambre (334);
H2803;-14.43385382;16.48580014;17:00;STILL;préparer le diner;cuisine+ cour;
H2803;-14.43384108;16.48587215;22:00;REST;dormir;veranda;
H2804;-14.43388199;16.48578599;07:00;WANDER;tache ménagére+ petit déjeuner;cour;
H2804;-14.43349776;16.48546193;10:00;WANDER;aller jouer;maison 27;
H2804;-14.43387997;16.48594995;12:00;REST;Dormir;chambre (336);
H2804;-14.43388199;16.48578599;14:00;STILL;laver des assiettes;cour;
H2804;-14.43387997;16.48594995;15:00;STILL;regarder la télé;chambre;
H2804;-14.43387126;16.48584386;17:00;WANDER;tache ménagére;cour;
H2804;-14.43349776;16.48546193;19:30;STILL;regarder la télé;maison 27;
H2804;-14.43387126;16.48584386;21:00;FEED;Diner;cour;
H2804;-14.43387997;16.48594995;22:00;REST;Dormir;chambre;
H2805;-14.43387126;16.48584386;08:00;WANDER;prière+ tache ménagére;cour;
H2805;-14.43388467;16.48579949;09:00;FEED;petit dejeuner;cour;
H2805;-14.43381761;16.48591716;10:00;STILL;regarder la télé;salon;
H2805;-14.43384443;16.48587408;14:00;FEED;déjeuner;Veranda;
H2805;-14.43388467;16.48579949;14:30;WANDER;aller jouer;cour;
H2805;-14.43388467;16.48579949;17:00;STILL;regarder la télé;cour ;
H2805;-14.43388467;16.48579949;19:00;STILL;palabrer;cour;
H2805;-14.43387126;16.48584386;21:00;FEED;diner;cour;
H2805;-14.43385047;16.4859686;22:00;REST;Dormir;chambre (337);
H2806;-14.43386187;16.48583807;08:00;WANDER;prière+ tache ménagére;cour;
H2806;-14.43388467;16.48579949;10:00;FEED;petit déjeuner;cour;
H2806;-14.43391752;16.4859178;10:20;STILL;magasin;magasin (338);
H2806;-14.43381091;16.48592616;11:00;REST;repos;chambre;
H2806;-14.43386522;16.48584129;14:00;FEED;Déjeuner;cour;
H2806;-14.43381761;16.48591716;15:00;REST;repos+ regarder la télé;salon;
H2806;-14.43385382;16.48580014;17:00;STILL;préparer le diner;cuisine (331);
H2806;-14.43386522;16.48584129;19:00;STILL;regarder la télé;cour ;
H2806;-14.43386522;16.48584129;21:00;FEED;diner;cour;
H2806;-14.43386522;16.48584129;21:30;STILL;palabrer;cour;
H2806;-14.43381091;16.48592616;22:00;REST;Dormir;chambre;
H2807;-14.43398056;16.48568118;07:00;WANDER;prière+ préparatif Apprendre le coran;chambre (339);
H2807;445;0;07:50;STILL;aller à l'école;School;
H2807;-14.43388936;16.48577377;14:15;FEED;Déjeuner;cour;
H2807;-14.43388936;16.48577377;15:00;STILL;préparer Thé;cour;
H2807;445;0;17:00;STILL;reviser;School;
H2807;-14.43388936;16.48577377;19:00;REST;Se reposer;cour;
H2807;-14.43388936;16.48577377;19:30;STILL;reviser;cour;
H2807;-14.43398056;16.48568118;23:00;REST;Dormir;chambre;
H2809;-14.43395709;16.48569469;07:00;STILL;prière;chambre;
H2809;-14.43395709;16.48569469;07:15;FEED;petit déjeuner;chambre;
H2809;445;0;07:40;STILL;aller à l'école;School;
H2809;-14.43395709;16.48569469;12:00;STILL;réviser;chambre;
H2809;-14.43395709;16.48569469;13:00;REST;repos;chambre;
H2809;-14.43388936;16.48577377;14:00;FEED;déjeuner;Cour;
H2809;-14.43388936;16.48577377;15:00;STILL;faire le thé;cour;
H2809;-14.43451767;16.4851758;17:00;WANDER;faire du sport;village et en dehors;
H2809;-14.43395709;16.48569469;17:50;STILL;reviser;Chambre ;
H2809;-14.43395709;16.48569469;22:00;REST;Dormir;chambre;
H2901;-14.43317522;16.48601425;01:00;STILL;connexion;maison;
H2901;-14.43306861;16.48598146;04:00;REST;Dormir;chambre;
H2901;-14.43317522;16.48601425;10:00;STILL;prière;maison ;
H2901;-14.43325837;16.48623029;11:00;STILL;atelier;atelier (395) ;
H2902;-14.43360505;16.48795091;06:00;STILL;prière;maison 66;
H2902;-14.43312292;16.48609912;07:00;STILL;aller à l'atelier;atelier (396);
H2902;-14.43360505;16.48795091;20:00;REST;repos;maison 66;
H2902;-14.43361846;16.48797856;21:00;REST;Dormir;chambre;
H2903;-14.43266426;16.48517772;09:00;STILL;prière;maison 14;
H2903;-14.43320339;16.48616985;09:15;STILL;Aller travailler;atelier (396);
H2903;-14.43266426;16.48517772;19:00;REST;repos;maison 14;
H2903;-14.43259318;16.48523109;23:00;REST;Dormir;chambre;
H2904;-14.43322484;16.48631645;00:00;REST;dormir;boutique;
H2904;-14.43322484;16.48631645;05:00;STILL;prière;boutique;
H2904;-14.43322484;16.48631645;06:00;STILL;ouvrir la boutique;boutique (397);
H2904;-14.43322484;16.48631645;23:00;REST;repos;boutique;
H29501;-14.43223527;16.48227599;05:00;STILL;prière+ wird+ petit dej;cour 449;
H29501;-14.43223527;16.48227599;06:00;STILL;palabrer;cour;
H29501;-14.43223527;16.48227599;19:00;STILL;palabrer;cour;
H29501;-14.43223527;16.48227599;22:00;REST;dormir;cour;
H29502;-14.43229157;16.48227862;05:00;STILL;prière;cour;
H29502;-14.43229157;16.48227862;06:00;FEED;petit dejeuner;cour;
H29502;-14.43229157;16.48227862;10:00;STILL;palabrer;cour;
H29502;-14.43229157;16.48227862;14:00;FEED;Déjeuner;cour;
H29502;-14.43229157;16.48227862;15:00;REST;repos+ thé;cour;
H29502;-14.43229157;16.48227862;17:00;STILL;palabrer;cour;
H29502;-14.43241712;16.48238458;23:00;REST;dormir;chambre;
H29503;-14.43238507;16.48240776;00:00;REST;dormir;chambre;
H29503;-14.43224873;16.48228631;06:00;WANDER;prière+ tache ménagére;cour;
H29503;-14.43224873;16.48228631;09:00;REST;repos;cour;
H29503;-14.43261784;16.48593247;10:00;WANDER;aller au marché;marché;
H29503;-14.4324466;16.4823717;10:30;STILL;aller au magasin;magasin (452);
H29503;-14.43218719;16.48225264;10:40;STILL;preparer dejeuner;cuisine (451);
H29503;-14.43224873;16.48228631;14:00;FEED;Déjeuner;cour;
H29503;-14.43224873;16.48228631;15:00;REST;repos;cour;
H29503;-14.43218719;16.48225264;17:00;STILL;préparer diner;cuisine;
H29503;-14.43224873;16.48228631;19:00;STILL;palabrer;cour;
H3001;-14.43424189;16.48611087;06:00;STILL;Prière + préparatif;maison 83;
H3001;-14.43336481;16.48655517;08:00;STILL;Aller au travail;Boutique (386);
H3001;-14.43424189;16.48611087;22:00;REST;Repos + connexion;maison 83;
H3001;-14.43431833;16.48601957;23:00;REST;Dormir;chambre;
H3002;-14.43562591;16.49258048;05:30;STILL;Prière;maison ;
H3002;-14.43322399;16.48638928;07:00;STILL;Aller travailler;boutique 387;
H3002;-14.43562591;16.49258048;20:00;REST;Repos;maison;
H3002;-14.43548912;16.49269364;23:00;REST;Dormir;chambre;
H3003;-14.43342918;16.48625876;05:00;STILL;prière+ wird;maison;
H3003;-14.43342918;16.48625876;05:30;WANDER;reveiller la famille;cour;
H3003;-14.43342918;16.48625876;08:00;FEED;petit dejeuner;cour;
H3003;-14.43368533;16.48619124;09:00;STILL;regarder la télé;chambre (388);
H3003;-14.43342918;16.48625876;14:00;FEED;déjeuner;cour;
H3003;-14.43368533;16.48619124;15:00;REST;Dormir;chambre;
H3003;-14.43368533;16.48619124;17:00;STILL;regarder la télé;chambre;
H3003;-14.43342918;16.48625876;21:00;FEED;diner;cour;
H3003;-14.43368533;16.48619124;22:00;REST;Dormir;chambre;
H3004;-14.4348132;16.49071587;00:00;REST;Dormir;Chambre;
H3004;-14.43485343;16.4906953;07:00;WANDER;prière+ préparatif;maison 432;
H3004;-14.43342516;16.48626647;08:00;WANDER;Tache ménagère;cour (349);
H3004;-14.43342516;16.48626647;10:00;FEED;petit dejeuner;cour;
H3004;-14.43352306;16.48605686;10:30;STILL;aller au magasin;magasin (391);
H3004;-14.4335586;16.48602214;11:00;STILL;préparer le déjeuner;cuisine (349) ;
H3004;-14.43342516;16.48626647;14:00;FEED;déjeuner;cour 393;
H3004;-14.43342516;16.48626647;15:00;REST;repos;cour;
H3004;-14.43342516;16.48626647;15:30;STILL;palabrer;cour (393);
H3004;-14.43342516;16.48626647;17:00;WANDER;tache ménagére;cour;
H3004;-14.43485343;16.4906953;18:00;STILL;rentrer chez lui;maison 432;
H3004;-14.43485343;16.4906953;18:30;REST;repos;maison 432;
H3004;-14.43342516;16.48626647;20:00;FEED;diner;cour;
H3004;-14.43485343;16.4906953;21:00;REST;repos;maison 432;
H3005;-14.43340906;16.48627547;06:00;STILL;prière+ wird+ tâche ménagére;cour;
H3005;-14.43340906;16.48627547;09:00;WANDER;repos/ tache ménagére;cour;
H3005;-14.43340906;16.48627547;14:00;FEED;déjeuner;cour;
H3005;-14.43340906;16.48627547;15:00;WANDER;Tache ménagère;cour;
H3005;-14.4335586;16.48602214;17:00;STILL;préparer diner;cuisine (392);
H3005;-14.43340906;16.48627547;20:00;FEED;diner;cour;
H3005;-14.43340906;16.48627547;21:00;STILL;repos+ palabrer;cour;
H3005;-14.43363034;16.48606393;23:00;REST;Dormir;Chambre;
H3006;540;598;06:30;STILL;prière;Diamandou;
H3006;540;598;07:00;FEED;petit dejeuner;Diamandou;
H3006;-14.43324947;16.486415;08:00;STILL;aller à l'atelier;atelier (390);
H3006;540;598;13:00;REST;repos;Diamandou;
H3006;540;598;13:30;FEED;déjeuner;Diamandou;
H3006;-14.43324947;16.486415;15:30;STILL;aller à l'atelier;atelier (390);
H3006;540;598;20:00;FEED;Diner;Diamandou;
H3006;540;598;21:00;REST;repos;Diamandou;
H3006;540;598;23:00;REST;Dormir;Diamandou;
H3007;540;598;06:00;STILL;Prière;Diamandou;
H3007;-14.43332055;16.48652045;06:15;STILL;Aller travailler;boutique 394;
H3007;540;598;23:00;REST;Dormir;Diamandou;
H3101;-14.43362364;16.48655067;08:00;STILL;prière;maison 31;
H3101;-14.43362364;16.48655067;08:15;FEED;petit dej;maison 31;
H3101;-14.43354988;16.48679243;08:30;STILL;ouvrir la boutique;boutique (374);
H3101;-14.43362364;16.48655067;14:00;FEED;Déjeuner;cour;
H3101;-14.43362364;16.48655067;15:00;REST;repos;cour;
H3101;-14.43354988;16.48679243;17:00;STILL;rouvrir;boutique ;
H3101;-14.43368935;16.48665741;23:00;REST;dormir;chambre;
H3102;-14.43363034;16.4865481;05:00;STILL;prière;cour;
H3102;540;598;05:30;STILL;aller travailler;Diamandou;
H3102;-14.43363034;16.4865481;18:00;REST;repos;cour;
H3102;-14.43373456;16.48662168;23:00;REST;dormir;chambre 378;
H3103;-14.43363034;16.48653524;06:00;STILL;prière;cour;
H3103;-14.43363034;16.48653524;06:30;FEED;petit dej;cour;
H3103;-14.43360984;16.48671363;07:00;STILL;aller au travail;atelier;
H3103;-14.43363034;16.48653524;14:00;FEED;Déjeuner;cour;
H3103;-14.43363034;16.48653524;15:00;REST;repos;cour;
H3103;-14.43360984;16.48671363;17:00;STILL;retourner à l'atelier;atelier;
H3103;-14.43363034;16.48653524;19:00;REST;repos;cour;
H3103;-14.43363034;16.48653524;21:00;STILL;palabrer;cour;
H3103;-14.43371243;16.48659918;23:00;REST;dormir;chambre 380 ;
H3104;-14.43369902;16.4863497;02:00;REST;dormir;chambre;
H3104;-14.433695;16.48659725;04:00;WANDER;prière+ préparatif;chambre 381;
H3104;-14.43365851;16.48654167;04:30;FEED;petit dej;cour;
H3104;-14.43328663;16.48682615;05:00;STILL;aller au travail;voiture;
H3104;-14.43360648;16.48651366;13:00;REST;repos;maison;
H3104;-14.43310357;16.48666155;19:00;STILL;rendre visites à ses amis;village;
H3104;-14.43365851;16.48654167;23:00;STILL;palabrer;cour;
H3105;-14.43378418;16.48658696;00:00;REST;dormir;chambre 376;
H3105;-14.43364107;16.48655839;09:00;STILL;prière;cour;
H3105;-14.43364107;16.48655839;09:15;FEED;petit dejeuner;cour;
H3105;-14.43341068;16.48662039;09:30;STILL;aller à l'atelier;boutique (385);
H3105;-14.43364107;16.48655839;14:00;FEED;Déjeuner;cour;
H3105;-14.43378418;16.48658696;15:00;REST;repos;chambre;
H3105;-14.4340579;16.48512556;17:00;WANDER;aller au terrain;terrain ;
H3105;-14.44220799;16.49433782;19:00;STILL;aller animer;dodel/hors dodel;
H3106;-14.43365583;16.48653138;06:00;FEED;petit dejeuner+ prière;cour;
H3106;-14.43317551;16.48673244;09:00;STILL;aller au garage;garage;
H3106;-14.43365583;16.48653138;12:00;REST;repos;cour;
H3106;-14.43365583;16.48653138;14:00;FEED;Déjeuner;cour;
H3106;-14.43365583;16.48653138;15:00;STILL;faire le thé;cour;
H3106;-14.43688985;16.49051429;17:00;WANDER;aller au sport;courir;
H3106;-14.43317551;16.48673244;19:00;STILL;aller au garage;garage;
H3106;-14.43365583;16.48653138;21:00;REST;repos;cour;
H3106;-14.43349987;16.48652973;22:00;REST;dormir;chambre 379;
H3107;-14.43371243;16.48659918;00:00;REST;dormir;chambre;
H3107;-14.43365314;16.48656096;06:00;WANDER;prière+ tache ménagére;cour;
H3107;-14.43365314;16.48656096;10:00;FEED;petit dej;cour;
H3107;-14.43226947;16.48623456;10:30;WANDER;aller au marché;marché;
H3107;-14.43371243;16.48659918;11:00;STILL;magasin;magasin;
H3107;-14.43365314;16.48656096;11:30;STILL;palabrer;cour;
H3107;-14.43365314;16.48656096;14:00;FEED;Déjeuner;cour;
H3107;-14.43371243;16.48659918;15:00;REST;dormir;chambre 380 ;
H3107;-14.43365314;16.48656096;17:00;WANDER;prparatif diner;cour;
H3107;-14.43365851;16.48638092;18:00;STILL;preparer le diner;cuisine (383);
H3107;-14.43365314;16.48656096;21:00;STILL;palabrer;cour;
H3108;-14.43373456;16.48662168;01:00;REST;dormir;chambre 378;
H3108;-14.43361693;16.48654938;06:00;WANDER;prière+ tache ménagére;cour;
H3108;-14.43361693;16.48654938;07:00;FEED;petit dej;cour;
H3108;-14.43252004;16.48606137;10:30;WANDER;aller au marché;marché;
H3108;-14.43384989;16.48653231;11:00;STILL;magasin;magasin (382);
H3108;-14.43361693;16.48654938;11:30;STILL;palabrer;cour;
H3108;-14.43361693;16.48654938;14:00;FEED;Déjeuner;cour;
H3108;-14.43373456;16.48662168;15:00;REST;repos;chambre;
H3108;-14.43361693;16.48654938;17:00;REST;repos;cour;
H3108;-14.43361693;16.48654938;19:00;STILL;palabrer;cour;
H3108;-14.43373456;16.48662168;21:00;REST;dormir;chambre;
H3109;-14.43362766;16.48655581;09:00;WANDER;tache ménagére;cour;
H3109;-14.43378418;16.48658696;11:00;REST;repos;chambre;
H3109;-14.43362766;16.48655581;14:00;FEED;Déjeuner;Cour;
H3109;-14.43378418;16.48658696;15:00;REST;repos;chambre 376;
H3109;-14.43362766;16.48655581;17:00;STILL;palabrer;cour;
H3109;-14.43378418;16.48658696;22:00;REST;dormir;chambre;
H3110;-14.43383849;16.48629569;06:00;WANDER;prière+ préparatif Apprendre le coran;chambre;
H3110;445;0;07:40;STILL;aller à l'école;School;
H3110;-14.43360486;16.48656353;12:00;REST;repos;cour;
H3110;-14.43383849;16.48629569;14:00;STILL;reviser;chambre 377;
H3110;-14.43354988;16.48679243;17:00;STILL;aller à la boutique;boutique (374);
H3110;-14.43383849;16.48629569;19:00;STILL;reviser;chambre;
H3110;-14.43383849;16.48629569;22:00;REST;dormir;chambre;
H3111;-14.43360486;16.48656353;05:00;STILL;prière;cour;
H3111;-14.43340398;16.48665447;06:00;STILL;ouvrir la boutique;boutique (384);
H3111;-14.43360486;16.48656353;13:00;REST;Se reposer;cour;
H3111;-14.43360486;16.48656353;14:00;FEED;Déjeuner;cour;
H3111;-14.43360486;16.48656353;15:00;STILL;Palabrer;cour;
H3111;-14.43340398;16.48665447;17:00;STILL;aller à la boutique;boutique;
H3111;-14.43381771;16.48632334;21:00;REST;dormir;chambre;
H3112;-14.43381771;16.48632334;00:00;REST;dormir;chambre;
H3112;-14.43360486;16.48656353;06:00;STILL;prière;cour;
H3112;-14.43343147;16.4866937;06:30;STILL;aller au travail;tangana (399);
H3112;-14.43360648;16.48655288;12:00;REST;repos;maison;
H3112;-14.43343147;16.4866937;16:00;STILL;aller travailler;tangana;
H3201;-14.42776463;16.48689623;06:00;STILL;prière;maison 207;
H3201;-14.43362861;16.48689945;07:00;STILL;aller à la boutique;boutique (373);
H3201;-14.42776463;16.48689623;22:00;STILL;prière;maison (207);
H3201;-14.42776463;16.48689623;22:15;FEED;diner;maison (207);
H3201;-14.42779682;16.48700426;23:00;REST;dormir;chambre;
H3202;-14.43262815;16.48516339;05:30;STILL;prière;maison 14;
H3202;-14.4325678;16.48520711;06:00;REST;dormir;chambre;
H3202;-14.43262815;16.48516339;07:00;FEED;petit dej;maison 14;
H3202;-14.43357363;16.48685187;07:30;STILL;aller à l'atelier;atelier;
H3202;-14.43262815;16.48516339;18:00;REST;repos;maison 14;
H3202;-14.4325678;16.48520711;22:00;REST;dormir;chambre;
H3203;-14.430935;16.49261355;01:00;REST;dormir;chambre;
H3203;-14.43084381;16.49260326;07:00;STILL;prière;cour;
H3203;-14.43084381;16.49260326;07:15;FEED;petit dejeuner;cour;
H3203;-14.43357564;16.48685958;08:00;STILL;aller au travail;atelier;
H3203;-14.43084381;16.49260326;18:00;REST;repos;maison (408);
H3203;-14.4340578;16.48531049;18:30;WANDER;s'entrainer;terrain;
H3203;-14.43084381;16.49260326;19:00;STILL;regarder la télé;Cour;
H3204;-14.43264759;16.48519811;08:00;WANDER;prière+ préparatif;maison 14;
H3204;-14.43357564;16.48685958;08:30;STILL;aller à l'atelier;atelier;
H3204;-14.43134836;16.48605761;18:00;WANDER;aller visiter ses amis;village;
H3204;-14.43256243;16.48517368;23:00;REST;dormir;chambre;
H3205;-14.43356022;16.48685251;11:00;STILL;aller à l'atelier;atelier;
H3205;142;0;18:00;WANDER;aller à la maison;Medina Dodel;
H3301;-14.43403198;16.48691379;00:00;REST;dormir;chambre;
H3301;-14.43391555;16.48710278;05:30;WANDER;prière+ tache ménagére;cour;
H3301;-14.43390482;16.48729053;07:30;STILL;aller dans la boutique;boutique (366);
H3301;-14.43391555;16.48710278;14:00;REST;repos+thé;cour;
H3301;-14.43390482;16.48729053;16:00;STILL;aller à la boutique;boutique;
H3301;-14.43391555;16.48710278;21:30;STILL;palabrer;cour;
H3302;-14.43391555;16.48710278;06:00;STILL;prépare petit dej+ tache M;cour;
H3302;-14.43391555;16.48710278;10:00;REST;repos;cour;
H3302;-14.43391555;16.48710278;14:00;FEED;Déjeuner;cour;
H3302;-14.43391555;16.48710278;15:00;STILL;palabrer;cour;
H3302;-14.43382435;16.48704362;17:00;STILL;aller au magasin;magagin (367);
H3302;-14.43385386;16.48701533;17:10;STILL;préparer le diner;cuisine (368);
H3302;-14.43391555;16.48710278;21:00;WANDER;tache ménagére;cour;
H3302;-14.43407757;16.48695751;22:00;REST;dormir;chambre;
H3303;140;24;04:00;STILL;prière;Mosquée;
H3303;-14.43408185;16.48718379;06:00;STILL;à manger aux moutons;case (372);
H3303;-14.43398395;16.48694975;08:00;REST;repos;salon;
H3303;-14.43398395;16.48694975;09:00;FEED;petit dej;salon;
H3303;-14.43143895;16.48712083;09:30;STILL;visiterses parents;village;
H3303;-14.43398395;16.48694975;12:00;REST;repos;salon;
H3303;-14.43391957;16.48713878;14:00;FEED;Déjeuner;cour;
H3303;-14.43398395;16.48694975;15:00;STILL;regarder la télé;salon;
H3303;-14.43408185;16.48718379;17:00;STILL;donner à manger;case mouton;
H3303;140;24;18:00;STILL;aller à laMosquée;Mosquée;
