DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;COMMENT
01/07/2002;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/08/2002;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/09/2002;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/10/2002;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/11/2002;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/12/2002;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/01/2003;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/02/2003;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/03/2003;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/04/2003;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/05/2003;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/06/2003;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/07/2003;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/08/2003;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
25/08/2003;-15.921;16.176;owl;Gerbillus_nigeriae;53;Nguith/ G. henleyi / nigeriae remplacé par Gerbillus_nigeriae, JLF-MS, 29.10.2015
25/08/2003;-15.921;16.176;owl;Gerbillus_nigeriae;237;Nguith, JLF-MS, 29.10.2015
01/09/2003;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/10/2003;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/11/2003;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/12/2003;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/01/2004;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/02/2004;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/03/2004;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/04/2004;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/05/2004;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/06/2004;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/07/2004;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/08/2004;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/09/2004;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/10/2004;-15.099;16.5;owl;Gerbillus_nigeriae;9;Thilé Boubacar/ G. henleyi / nigeriae remplacé par Gerbillus_nigeriae, JLF-MS, 29.10.2015
01/10/2004;-15.099;16.5;owl;Gerbillus_nigeriae;71;Thilé Boubacar, JLF-MS, 29.10.2015
01/10/2004;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/11/2004;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/12/2004;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/01/2005;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/02/2005;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
17/02/2005;-14.334;16.5;owl;Gerbillus_nigeriae;30;Diomandou/ G. henleyi / nigeriae remplacé par Gerbillus_nigeriae, JLF-MS, 29.10.2015
17/02/2005;-14.334;16.5;owl;Gerbillus_nigeriae;192;Diomandou, JLF-MS, 29.10.2015
01/03/2005;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/04/2005;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/05/2005;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/06/2005;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/07/2005;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
03/07/2005;-15.667;16;owl;Gerbillus_nigeriae;140;Mbar-Toubab/ G. henleyi / nigeriae remplacé par Gerbillus_nigeriae, JLF-MS, 29.10.2015
03/07/2005;-15.667;16;owl;Gerbillus_nigeriae;77;Mbar-Toubab, JLF-MS, 29.10.2015
13/07/2005;-15.312;15.994;owl;Gerbillus_nigeriae;18;Vidou Tiengoli, JLF-MS, 29.10.2015
01/08/2005;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/09/2005;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/10/2005;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/11/2005;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/12/2005;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/01/2006;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/02/2006;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/03/2006;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/04/2006;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
24/04/2006;-15.921;16.176;owl;Gerbillus_nigeriae;30;Gnite/ G. henleyi / nigeriae remplacé par Gerbillus_nigeriae, JLF-MS, 29.10.2015
24/04/2006;-15.921;16.176;owl;Gerbillus_nigeriae;151;Gnite, JLF-MS, 29.10.2015
25/04/2006;-14.619;16.5;owl;Gerbillus_nigeriae;14;Ndioum/ G. henleyi / nigeriae remplacé par Gerbillus_nigeriae, JLF-MS, 29.10.2015
25/04/2006;-14.619;16.5;owl;Gerbillus_nigeriae;20;Ndioum, JLF-MS, 29.10.2015
25/04/2006;-15.725;16.176;owl;Gerbillus_nigeriae;5;Diaguéli/ G. henleyi / nigeriae remplacé par Gerbillus_nigeriae, JLF-MS, 29.10.2015
25/04/2006;-15.725;16.176;owl;Gerbillus_nigeriae;160;Diaguéli, JLF-MS, 29.10.2015
28/04/2006;-14.299;16.367;owl;Gerbillus_nigeriae;21;Haïré Lao, JLF-MS, 29.10.2015
01/05/2006;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/06/2006;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/07/2006;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/08/2006;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/09/2006;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/10/2006;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/11/2006;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/12/2006;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/01/2007;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/02/2007;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/03/2007;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/04/2007;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/05/2007;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/06/2007;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/07/2007;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/08/2007;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/09/2007;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/10/2007;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/11/2007;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/12/2007;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/01/2008;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/02/2008;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/03/2008;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/04/2008;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/05/2008;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/06/2008;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/07/2008;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/08/2008;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/09/2008;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/10/2008;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/11/2008;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/12/2008;0;0;rain;;;2015.10.29 M.Sall & J.Le Fur
01/03/2011;-15.124;16.523;owl;Gerbillus_nigeriae;6;Thilé Boubacar, JLF-MS, 29.10.2015
25/09/2011;-14.412;16.495;owl;Gerbillus_nigeriae;2;Dodel/ G. henleyi / nigeriae remplacé par Gerbillus_nigeriae, JLF-MS, 29.10.2015
25/09/2011;-14.412;16.495;owl;Gerbillus_nigeriae;13;Dodel, JLF-MS, 29.10.2015
10/11/2011;-15.952;16.121;owl;Gerbillus_nigeriae;3;Nguith/ G. henleyi / nigeriae remplacé par Gerbillus_nigeriae, JLF-MS, 29.10.2015
10/11/2011;-15.952;16.121;owl;Gerbillus_nigeriae;19;Nguith, JLF-MS, 29.10.2015
10/11/2011;-15.952;16.121;owl;Taterillus;3;Nguith, JLF-MS, 29.10.2015
