"";"CELL_WIDTH_Ucm";"INIT_POP_SIZE";"NUMBER_OF_BURROW_SYSTEM";"MAX_AGE_Uday";"AGENT_PERCEPTION_RADIUS_UmeterByDay";"AGENT_SPEED_UmeterByDay";"REPRO_START_Umonth";"REPRO_END_Umonth";"MALE_SEXUAL_MATURITY_Uday";"FEMALE_SEXUAL_MATURITY_Uday";"GESTATION_LENGTH_Uday";"MATING_LATENCY_Uday";"LITTER_SIZE";"WEANING_AGE_Uday";"FEMALE_BURROW_SYSTEM_CARRYING_CAPACITY_MULTIPLIER"
"23";0;0;0.6;0.4;0.2;0.2;0.8;0.6;0.2;0.6;1;0.8;0;0.8;0
"24";0;0;0.6;0.4;0.2;0.2;0.2;0.6;0.2;0.6;1;0.8;0;0.8;0
"25";0;0;0.6;0.4;0.2;0.2;0.2;0;0.2;0.6;1;0.8;0;0.8;0
"26";0;0;0.6;0.4;0.2;0.2;0.2;0;0.8;0.6;1;0.8;0;0.8;0
"27";0;0;0.6;0.4;0.2;0.2;0.2;0;0.8;0;1;0.8;0;0.8;0
"28";0;0;0.6;0.4;0.2;0.2;0.2;0;0.8;0;0.4;0.8;0;0.8;0
"29";0;0;0.6;0.4;0.2;0.2;0.2;0;0.8;0;0.4;0.2;0;0.8;0
"30";0;0;0.6;0.4;0.2;0.2;0.2;0;0.8;0;0.4;0.2;0.6;0.8;0
"31";0;0;0.6;0.4;0.2;0.2;0.2;0;0.8;0;0.4;0.2;0.6;0.2;0
"32";0;0;0.6;0.4;0.2;0.2;0.2;0;0.8;0;0.4;0.2;0.6;0.2;0.6
"33";0.2;0.6;0.2;0;0.2;0.4;0.2;1;0.6;0.8;0.4;0.4;0.4;0.2;1
"34";0.8;0.6;0.2;0;0.2;0.4;0.2;1;0.6;0.8;0.4;0.4;0.4;0.2;1
"35";0.8;0;0.2;0;0.2;0.4;0.2;1;0.6;0.8;0.4;0.4;0.4;0.2;1
"36";0.8;0;0.8;0;0.2;0.4;0.2;1;0.6;0.8;0.4;0.4;0.4;0.2;1
"37";0.8;0;0.8;0.6;0.2;0.4;0.2;1;0.6;0.8;0.4;0.4;0.4;0.2;1
"38";0.8;0;0.8;0.6;0.8;0.4;0.2;1;0.6;0.8;0.4;0.4;0.4;0.2;1
"39";0.8;0;0.8;0.6;0.8;1;0.2;1;0.6;0.8;0.4;0.4;0.4;0.2;1
"40";0.8;0;0.8;0.6;0.8;1;0.8;1;0.6;0.8;0.4;0.4;0.4;0.2;1
"41";0.8;0;0.8;0.6;0.8;1;0.8;0.4;0.6;0.8;0.4;0.4;0.4;0.2;1
"42";0.8;0;0.8;0.6;0.8;1;0.8;0.4;0;0.8;0.4;0.4;0.4;0.2;1
"43";0.8;0;0.8;0.6;0.8;1;0.8;0.4;0;0.2;0.4;0.4;0.4;0.2;1
"44";0.8;0;0.8;0.6;0.8;1;0.8;0.4;0;0.2;1;0.4;0.4;0.2;1
"45";0.8;0;0.8;0.6;0.8;1;0.8;0.4;0;0.2;1;1;0.4;0.2;1
"46";0.8;0;0.8;0.6;0.8;1;0.8;0.4;0;0.2;1;1;1;0.2;1
"47";0.8;0;0.8;0.6;0.8;1;0.8;0.4;0;0.2;1;1;1;0.8;1
"48";0.8;0;0.8;0.6;0.8;1;0.8;0.4;0;0.2;1;1;1;0.8;0.4
"49";1;1;0.8;1;0.8;1;1;1;1;0;0.4;0;0;0.2;1
"50";0.4;1;0.8;1;0.8;1;1;1;1;0;0.4;0;0;0.2;1
"51";0.4;0.4;0.8;1;0.8;1;1;1;1;0;0.4;0;0;0.2;1
"52";0.4;0.4;0.2;1;0.8;1;1;1;1;0;0.4;0;0;0.2;1
"53";0.4;0.4;0.2;0.4;0.8;1;1;1;1;0;0.4;0;0;0.2;1
"54";0.4;0.4;0.2;0.4;0.2;1;1;1;1;0;0.4;0;0;0.2;1
"55";0.4;0.4;0.2;0.4;0.2;0.4;1;1;1;0;0.4;0;0;0.2;1
"56";0.4;0.4;0.2;0.4;0.2;0.4;0.4;1;1;0;0.4;0;0;0.2;1
"57";0.4;0.4;0.2;0.4;0.2;0.4;0.4;0.4;1;0;0.4;0;0;0.2;1
"58";0.4;0.4;0.2;0.4;0.2;0.4;0.4;0.4;0.4;0;0.4;0;0;0.2;1
"59";0.4;0.4;0.2;0.4;0.2;0.4;0.4;0.4;0.4;0.6;0.4;0;0;0.2;1
"60";0.4;0.4;0.2;0.4;0.2;0.4;0.4;0.4;0.4;0.6;1;0;0;0.2;1
"61";0.4;0.4;0.2;0.4;0.2;0.4;0.4;0.4;0.4;0.6;1;0.6;0;0.2;1
"62";0.4;0.4;0.2;0.4;0.2;0.4;0.4;0.4;0.4;0.6;1;0.6;0.6;0.2;1
"63";0.4;0.4;0.2;0.4;0.2;0.4;0.4;0.4;0.4;0.6;1;0.6;0.6;0.8;1
"64";0.4;0.4;0.2;0.4;0.2;0.4;0.4;0.4;0.4;0.6;1;0.6;0.6;0.8;0.4
"65";1;0.8;0.4;0.2;0.2;0;0.2;0.8;1;1;0.6;1;0.8;0.6;0
"66";0.4;0.8;0.4;0.2;0.2;0;0.2;0.8;1;1;0.6;1;0.8;0.6;0
"67";0.4;0.2;0.4;0.2;0.2;0;0.2;0.8;1;1;0.6;1;0.8;0.6;0
"68";0.4;0.2;1;0.2;0.2;0;0.2;0.8;1;1;0.6;1;0.8;0.6;0
"69";0.4;0.2;1;0.8;0.2;0;0.2;0.8;1;1;0.6;1;0.8;0.6;0
"70";0.4;0.2;1;0.8;0.8;0;0.2;0.8;1;1;0.6;1;0.8;0.6;0
"71";0.4;0.2;1;0.8;0.8;0.6;0.2;0.8;1;1;0.6;1;0.8;0.6;0
"72";0.4;0.2;1;0.8;0.8;0.6;0.8;0.8;1;1;0.6;1;0.8;0.6;0
"73";0.4;0.2;1;0.8;0.8;0.6;0.8;0.2;1;1;0.6;1;0.8;0.6;0
"74";0.4;0.2;1;0.8;0.8;0.6;0.8;0.2;0.4;1;0.6;1;0.8;0.6;0
"75";0.4;0.2;1;0.8;0.8;0.6;0.8;0.2;0.4;0.4;0.6;1;0.8;0.6;0
"76";0.4;0.2;1;0.8;0.8;0.6;0.8;0.2;0.4;0.4;0;1;0.8;0.6;0
"77";0.4;0.2;1;0.8;0.8;0.6;0.8;0.2;0.4;0.4;0;0.4;0.8;0.6;0
"78";0.4;0.2;1;0.8;0.8;0.6;0.8;0.2;0.4;0.4;0;0.4;0.2;0.6;0
"79";0.4;0.2;1;0.8;0.8;0.6;0.8;0.2;0.4;0.4;0;0.4;0.2;0;0
"80";0.4;0.2;1;0.8;0.8;0.6;0.8;0.2;0.4;0.4;0;0.4;0.2;0;0.6
"81";1;0;0.2;0.2;0.2;0.8;0.2;0;0;1;0.6;0.6;0.2;0.2;0
"82";0.4;0;0.2;0.2;0.2;0.8;0.2;0;0;1;0.6;0.6;0.2;0.2;0
"83";0.4;0.6;0.2;0.2;0.2;0.8;0.2;0;0;1;0.6;0.6;0.2;0.2;0
"84";0.4;0.6;0.8;0.2;0.2;0.8;0.2;0;0;1;0.6;0.6;0.2;0.2;0
"85";0.4;0.6;0.8;0.8;0.2;0.8;0.2;0;0;1;0.6;0.6;0.2;0.2;0
"86";0.4;0.6;0.8;0.8;0.8;0.8;0.2;0;0;1;0.6;0.6;0.2;0.2;0
"87";0.4;0.6;0.8;0.8;0.8;0.2;0.2;0;0;1;0.6;0.6;0.2;0.2;0
"88";0.4;0.6;0.8;0.8;0.8;0.2;0.8;0;0;1;0.6;0.6;0.2;0.2;0
"89";0.4;0.6;0.8;0.8;0.8;0.2;0.8;0.6;0;1;0.6;0.6;0.2;0.2;0
"90";0.4;0.6;0.8;0.8;0.8;0.2;0.8;0.6;0.6;1;0.6;0.6;0.2;0.2;0
"91";0.4;0.6;0.8;0.8;0.8;0.2;0.8;0.6;0.6;0.4;0.6;0.6;0.2;0.2;0
"92";0.4;0.6;0.8;0.8;0.8;0.2;0.8;0.6;0.6;0.4;0;0.6;0.2;0.2;0
"93";0.4;0.6;0.8;0.8;0.8;0.2;0.8;0.6;0.6;0.4;0;0;0.2;0.2;0
"94";0.4;0.6;0.8;0.8;0.8;0.2;0.8;0.6;0.6;0.4;0;0;0.8;0.2;0
"95";0.4;0.6;0.8;0.8;0.8;0.2;0.8;0.6;0.6;0.4;0;0;0.8;0.8;0
"96";0.4;0.6;0.8;0.8;0.8;0.2;0.8;0.6;0.6;0.4;0;0;0.8;0.8;0.6
"97";0;0.6;0;0;0;0.4;0.2;0;1;0.2;0.6;0.4;0.8;0.8;0.4
"98";0.6;0.6;0;0;0;0.4;0.2;0;1;0.2;0.6;0.4;0.8;0.8;0.4
"99";0.6;0;0;0;0;0.4;0.2;0;1;0.2;0.6;0.4;0.8;0.8;0.4
"100";0.6;0;0.6;0;0;0.4;0.2;0;1;0.2;0.6;0.4;0.8;0.8;0.4
"101";0.6;0;0.6;0.6;0;0.4;0.2;0;1;0.2;0.6;0.4;0.8;0.8;0.4
"102";0.6;0;0.6;0.6;0.6;0.4;0.2;0;1;0.2;0.6;0.4;0.8;0.8;0.4
"103";0.6;0;0.6;0.6;0.6;1;0.2;0;1;0.2;0.6;0.4;0.8;0.8;0.4
"104";0.6;0;0.6;0.6;0.6;1;0.8;0;1;0.2;0.6;0.4;0.8;0.8;0.4
"105";0.6;0;0.6;0.6;0.6;1;0.8;0.6;1;0.2;0.6;0.4;0.8;0.8;0.4
"106";0.6;0;0.6;0.6;0.6;1;0.8;0.6;0.4;0.2;0.6;0.4;0.8;0.8;0.4
"107";0.6;0;0.6;0.6;0.6;1;0.8;0.6;0.4;0.8;0.6;0.4;0.8;0.8;0.4
"108";0.6;0;0.6;0.6;0.6;1;0.8;0.6;0.4;0.8;0;0.4;0.8;0.8;0.4
"109";0.6;0;0.6;0.6;0.6;1;0.8;0.6;0.4;0.8;0;1;0.8;0.8;0.4
"110";0.6;0;0.6;0.6;0.6;1;0.8;0.6;0.4;0.8;0;1;0.2;0.8;0.4
"111";0.6;0;0.6;0.6;0.6;1;0.8;0.6;0.4;0.8;0;1;0.2;0.2;0.4
"112";0.6;0;0.6;0.6;0.6;1;0.8;0.6;0.4;0.8;0;1;0.2;0.2;1
"113";0.4;0;0.6;0.8;0.6;0.4;0.2;0;0.4;0;0.2;0.4;0.8;0.4;0.6
"114";1;0;0.6;0.8;0.6;0.4;0.2;0;0.4;0;0.2;0.4;0.8;0.4;0.6
"115";1;0.6;0.6;0.8;0.6;0.4;0.2;0;0.4;0;0.2;0.4;0.8;0.4;0.6
"116";1;0.6;0;0.8;0.6;0.4;0.2;0;0.4;0;0.2;0.4;0.8;0.4;0.6
"117";1;0.6;0;0.2;0.6;0.4;0.2;0;0.4;0;0.2;0.4;0.8;0.4;0.6
"118";1;0.6;0;0.2;0;0.4;0.2;0;0.4;0;0.2;0.4;0.8;0.4;0.6
"119";1;0.6;0;0.2;0;1;0.2;0;0.4;0;0.2;0.4;0.8;0.4;0.6
"120";1;0.6;0;0.2;0;1;0.8;0;0.4;0;0.2;0.4;0.8;0.4;0.6
"121";1;0.6;0;0.2;0;1;0.8;0.6;0.4;0;0.2;0.4;0.8;0.4;0.6
"122";1;0.6;0;0.2;0;1;0.8;0.6;1;0;0.2;0.4;0.8;0.4;0.6
"123";1;0.6;0;0.2;0;1;0.8;0.6;1;0.6;0.2;0.4;0.8;0.4;0.6
"124";1;0.6;0;0.2;0;1;0.8;0.6;1;0.6;0.8;0.4;0.8;0.4;0.6
"125";1;0.6;0;0.2;0;1;0.8;0.6;1;0.6;0.8;1;0.8;0.4;0.6
"126";1;0.6;0;0.2;0;1;0.8;0.6;1;0.6;0.8;1;0.2;0.4;0.6
"127";1;0.6;0;0.2;0;1;0.8;0.6;1;0.6;0.8;1;0.2;1;0.6
"128";1;0.6;0;0.2;0;1;0.8;0.6;1;0.6;0.8;1;0.2;1;0
"129";0.2;0.8;0.6;0.6;1;0.8;0.6;1;1;0.4;0.6;0;0;0.6;0.4
"130";0.8;0.8;0.6;0.6;1;0.8;0.6;1;1;0.4;0.6;0;0;0.6;0.4
"131";0.8;0.2;0.6;0.6;1;0.8;0.6;1;1;0.4;0.6;0;0;0.6;0.4
"132";0.8;0.2;0;0.6;1;0.8;0.6;1;1;0.4;0.6;0;0;0.6;0.4
"133";0.8;0.2;0;0;1;0.8;0.6;1;1;0.4;0.6;0;0;0.6;0.4
"134";0.8;0.2;0;0;0.4;0.8;0.6;1;1;0.4;0.6;0;0;0.6;0.4
"135";0.8;0.2;0;0;0.4;0.2;0.6;1;1;0.4;0.6;0;0;0.6;0.4
"136";0.8;0.2;0;0;0.4;0.2;0;1;1;0.4;0.6;0;0;0.6;0.4
"137";0.8;0.2;0;0;0.4;0.2;0;0.4;1;0.4;0.6;0;0;0.6;0.4
"138";0.8;0.2;0;0;0.4;0.2;0;0.4;0.4;0.4;0.6;0;0;0.6;0.4
"139";0.8;0.2;0;0;0.4;0.2;0;0.4;0.4;1;0.6;0;0;0.6;0.4
"140";0.8;0.2;0;0;0.4;0.2;0;0.4;0.4;1;0;0;0;0.6;0.4
"141";0.8;0.2;0;0;0.4;0.2;0;0.4;0.4;1;0;0.6;0;0.6;0.4
"142";0.8;0.2;0;0;0.4;0.2;0;0.4;0.4;1;0;0.6;0.6;0.6;0.4
"143";0.8;0.2;0;0;0.4;0.2;0;0.4;0.4;1;0;0.6;0.6;0;0.4
"144";0.8;0.2;0;0;0.4;0.2;0;0.4;0.4;1;0;0.6;0.6;0;1
"145";0.8;0.8;0;0.8;0.6;0.6;0.2;0;0.8;0.2;0;0.2;1;0.6;0.4
"146";0.2;0.8;0;0.8;0.6;0.6;0.2;0;0.8;0.2;0;0.2;1;0.6;0.4
"147";0.2;0.2;0;0.8;0.6;0.6;0.2;0;0.8;0.2;0;0.2;1;0.6;0.4
"148";0.2;0.2;0.6;0.8;0.6;0.6;0.2;0;0.8;0.2;0;0.2;1;0.6;0.4
"149";0.2;0.2;0.6;0.2;0.6;0.6;0.2;0;0.8;0.2;0;0.2;1;0.6;0.4
"150";0.2;0.2;0.6;0.2;0;0.6;0.2;0;0.8;0.2;0;0.2;1;0.6;0.4
"151";0.2;0.2;0.6;0.2;0;0;0.2;0;0.8;0.2;0;0.2;1;0.6;0.4
"152";0.2;0.2;0.6;0.2;0;0;0.8;0;0.8;0.2;0;0.2;1;0.6;0.4
"153";0.2;0.2;0.6;0.2;0;0;0.8;0.6;0.8;0.2;0;0.2;1;0.6;0.4
"154";0.2;0.2;0.6;0.2;0;0;0.8;0.6;0.2;0.2;0;0.2;1;0.6;0.4
"155";0.2;0.2;0.6;0.2;0;0;0.8;0.6;0.2;0.8;0;0.2;1;0.6;0.4
"156";0.2;0.2;0.6;0.2;0;0;0.8;0.6;0.2;0.8;0.6;0.2;1;0.6;0.4
"157";0.2;0.2;0.6;0.2;0;0;0.8;0.6;0.2;0.8;0.6;0.8;1;0.6;0.4
"158";0.2;0.2;0.6;0.2;0;0;0.8;0.6;0.2;0.8;0.6;0.8;0.4;0.6;0.4
"159";0.2;0.2;0.6;0.2;0;0;0.8;0.6;0.2;0.8;0.6;0.8;0.4;0;0.4
"160";0.2;0.2;0.6;0.2;0;0;0.8;0.6;0.2;0.8;0.6;0.8;0.4;0;1
"161";0.4;0.6;0.2;0.2;0;0.4;0.8;0;0.2;0.4;1;0.8;0;0.8;1
"162";1;0.6;0.2;0.2;0;0.4;0.8;0;0.2;0.4;1;0.8;0;0.8;1
"163";1;0;0.2;0.2;0;0.4;0.8;0;0.2;0.4;1;0.8;0;0.8;1
"164";1;0;0.8;0.2;0;0.4;0.8;0;0.2;0.4;1;0.8;0;0.8;1
"165";1;0;0.8;0.8;0;0.4;0.8;0;0.2;0.4;1;0.8;0;0.8;1
"166";1;0;0.8;0.8;0.6;0.4;0.8;0;0.2;0.4;1;0.8;0;0.8;1
"167";1;0;0.8;0.8;0.6;1;0.8;0;0.2;0.4;1;0.8;0;0.8;1
"168";1;0;0.8;0.8;0.6;1;0.2;0;0.2;0.4;1;0.8;0;0.8;1
"169";1;0;0.8;0.8;0.6;1;0.2;0.6;0.2;0.4;1;0.8;0;0.8;1
"170";1;0;0.8;0.8;0.6;1;0.2;0.6;0.8;0.4;1;0.8;0;0.8;1
"171";1;0;0.8;0.8;0.6;1;0.2;0.6;0.8;1;1;0.8;0;0.8;1
"172";1;0;0.8;0.8;0.6;1;0.2;0.6;0.8;1;0.4;0.8;0;0.8;1
"173";1;0;0.8;0.8;0.6;1;0.2;0.6;0.8;1;0.4;0.2;0;0.8;1
"174";1;0;0.8;0.8;0.6;1;0.2;0.6;0.8;1;0.4;0.2;0.6;0.8;1
"175";1;0;0.8;0.8;0.6;1;0.2;0.6;0.8;1;0.4;0.2;0.6;0.2;1
"176";1;0;0.8;0.8;0.6;1;0.2;0.6;0.8;1;0.4;0.2;0.6;0.2;0.4
"177";0.6;1;0.2;0.8;0;0.4;0.4;0.2;0;0.8;0.4;0;1;0;0.8
"178";0;1;0.2;0.8;0;0.4;0.4;0.2;0;0.8;0.4;0;1;0;0.8
"179";0;0.4;0.2;0.8;0;0.4;0.4;0.2;0;0.8;0.4;0;1;0;0.8
"180";0;0.4;0.8;0.8;0;0.4;0.4;0.2;0;0.8;0.4;0;1;0;0.8
"181";0;0.4;0.8;0.2;0;0.4;0.4;0.2;0;0.8;0.4;0;1;0;0.8
"182";0;0.4;0.8;0.2;0.6;0.4;0.4;0.2;0;0.8;0.4;0;1;0;0.8
"183";0;0.4;0.8;0.2;0.6;1;0.4;0.2;0;0.8;0.4;0;1;0;0.8
"184";0;0.4;0.8;0.2;0.6;1;1;0.2;0;0.8;0.4;0;1;0;0.8
"185";0;0.4;0.8;0.2;0.6;1;1;0.8;0;0.8;0.4;0;1;0;0.8
"186";0;0.4;0.8;0.2;0.6;1;1;0.8;0.6;0.8;0.4;0;1;0;0.8
"187";0;0.4;0.8;0.2;0.6;1;1;0.8;0.6;0.2;0.4;0;1;0;0.8
"188";0;0.4;0.8;0.2;0.6;1;1;0.8;0.6;0.2;1;0;1;0;0.8
"189";0;0.4;0.8;0.2;0.6;1;1;0.8;0.6;0.2;1;0.6;1;0;0.8
"190";0;0.4;0.8;0.2;0.6;1;1;0.8;0.6;0.2;1;0.6;0.4;0;0.8
"191";0;0.4;0.8;0.2;0.6;1;1;0.8;0.6;0.2;1;0.6;0.4;0.6;0.8
"192";0;0.4;0.8;0.2;0.6;1;1;0.8;0.6;0.2;1;0.6;0.4;0.6;0.2
"193";0.6;0.6;0.4;0.6;0.4;0.4;0.4;0.8;0.8;0.6;0.2;0.8;0.4;0.4;0
"194";0;0.6;0.4;0.6;0.4;0.4;0.4;0.8;0.8;0.6;0.2;0.8;0.4;0.4;0
"195";0;0;0.4;0.6;0.4;0.4;0.4;0.8;0.8;0.6;0.2;0.8;0.4;0.4;0
"196";0;0;1;0.6;0.4;0.4;0.4;0.8;0.8;0.6;0.2;0.8;0.4;0.4;0
"197";0;0;1;0;0.4;0.4;0.4;0.8;0.8;0.6;0.2;0.8;0.4;0.4;0
"198";0;0;1;0;1;0.4;0.4;0.8;0.8;0.6;0.2;0.8;0.4;0.4;0
"199";0;0;1;0;1;1;0.4;0.8;0.8;0.6;0.2;0.8;0.4;0.4;0
"200";0;0;1;0;1;1;1;0.8;0.8;0.6;0.2;0.8;0.4;0.4;0
"201";0;0;1;0;1;1;1;0.2;0.8;0.6;0.2;0.8;0.4;0.4;0
"202";0;0;1;0;1;1;1;0.2;0.2;0.6;0.2;0.8;0.4;0.4;0
"203";0;0;1;0;1;1;1;0.2;0.2;0;0.2;0.8;0.4;0.4;0
"204";0;0;1;0;1;1;1;0.2;0.2;0;0.8;0.8;0.4;0.4;0
"205";0;0;1;0;1;1;1;0.2;0.2;0;0.8;0.2;0.4;0.4;0
"206";0;0;1;0;1;1;1;0.2;0.2;0;0.8;0.2;1;0.4;0
"207";0;0;1;0;1;1;1;0.2;0.2;0;0.8;0.2;1;1;0
"208";0;0;1;0;1;1;1;0.2;0.2;0;0.8;0.2;1;1;0.6
"209";0.6;0.6;0.2;0.2;0.4;0;0.6;0.8;0.6;0.4;0;0.8;0;1;0.8
"210";0;0.6;0.2;0.2;0.4;0;0.6;0.8;0.6;0.4;0;0.8;0;1;0.8
"211";0;0;0.2;0.2;0.4;0;0.6;0.8;0.6;0.4;0;0.8;0;1;0.8
"212";0;0;0.8;0.2;0.4;0;0.6;0.8;0.6;0.4;0;0.8;0;1;0.8
"213";0;0;0.8;0.8;0.4;0;0.6;0.8;0.6;0.4;0;0.8;0;1;0.8
"214";0;0;0.8;0.8;1;0;0.6;0.8;0.6;0.4;0;0.8;0;1;0.8
"215";0;0;0.8;0.8;1;0.6;0.6;0.8;0.6;0.4;0;0.8;0;1;0.8
"216";0;0;0.8;0.8;1;0.6;0;0.8;0.6;0.4;0;0.8;0;1;0.8
"217";0;0;0.8;0.8;1;0.6;0;0.2;0.6;0.4;0;0.8;0;1;0.8
"218";0;0;0.8;0.8;1;0.6;0;0.2;0;0.4;0;0.8;0;1;0.8
"219";0;0;0.8;0.8;1;0.6;0;0.2;0;1;0;0.8;0;1;0.8
"220";0;0;0.8;0.8;1;0.6;0;0.2;0;1;0.6;0.8;0;1;0.8
"221";0;0;0.8;0.8;1;0.6;0;0.2;0;1;0.6;0.2;0;1;0.8
"222";0;0;0.8;0.8;1;0.6;0;0.2;0;1;0.6;0.2;0.6;1;0.8
"223";0;0;0.8;0.8;1;0.6;0;0.2;0;1;0.6;0.2;0.6;0.4;0.8
"224";0;0;0.8;0.8;1;0.6;0;0.2;0;1;0.6;0.2;0.6;0.4;0.2
"225";0.2;0.8;0.2;0.6;0.4;0.8;0.6;1;0.6;0.2;0.4;0.6;0.2;0.4;0.4
"226";0.8;0.8;0.2;0.6;0.4;0.8;0.6;1;0.6;0.2;0.4;0.6;0.2;0.4;0.4
"227";0.8;0.2;0.2;0.6;0.4;0.8;0.6;1;0.6;0.2;0.4;0.6;0.2;0.4;0.4
"228";0.8;0.2;0.8;0.6;0.4;0.8;0.6;1;0.6;0.2;0.4;0.6;0.2;0.4;0.4
"229";0.8;0.2;0.8;0;0.4;0.8;0.6;1;0.6;0.2;0.4;0.6;0.2;0.4;0.4
"230";0.8;0.2;0.8;0;1;0.8;0.6;1;0.6;0.2;0.4;0.6;0.2;0.4;0.4
"231";0.8;0.2;0.8;0;1;0.2;0.6;1;0.6;0.2;0.4;0.6;0.2;0.4;0.4
"232";0.8;0.2;0.8;0;1;0.2;0;1;0.6;0.2;0.4;0.6;0.2;0.4;0.4
"233";0.8;0.2;0.8;0;1;0.2;0;0.4;0.6;0.2;0.4;0.6;0.2;0.4;0.4
"234";0.8;0.2;0.8;0;1;0.2;0;0.4;0;0.2;0.4;0.6;0.2;0.4;0.4
"235";0.8;0.2;0.8;0;1;0.2;0;0.4;0;0.8;0.4;0.6;0.2;0.4;0.4
"236";0.8;0.2;0.8;0;1;0.2;0;0.4;0;0.8;1;0.6;0.2;0.4;0.4
"237";0.8;0.2;0.8;0;1;0.2;0;0.4;0;0.8;1;0;0.2;0.4;0.4
"238";0.8;0.2;0.8;0;1;0.2;0;0.4;0;0.8;1;0;0.8;0.4;0.4
"239";0.8;0.2;0.8;0;1;0.2;0;0.4;0;0.8;1;0;0.8;1;0.4
"240";0.8;0.2;0.8;0;1;0.2;0;0.4;0;0.8;1;0;0.8;1;1
"241";1;0.6;0.8;1;0.2;1;0.2;1;0.6;0.2;0.4;0.8;0;0.6;0.2
"242";0.4;0.6;0.8;1;0.2;1;0.2;1;0.6;0.2;0.4;0.8;0;0.6;0.2
"243";0.4;0;0.8;1;0.2;1;0.2;1;0.6;0.2;0.4;0.8;0;0.6;0.2
"244";0.4;0;0.2;1;0.2;1;0.2;1;0.6;0.2;0.4;0.8;0;0.6;0.2
"245";0.4;0;0.2;0.4;0.2;1;0.2;1;0.6;0.2;0.4;0.8;0;0.6;0.2
"246";0.4;0;0.2;0.4;0.8;1;0.2;1;0.6;0.2;0.4;0.8;0;0.6;0.2
"247";0.4;0;0.2;0.4;0.8;0.4;0.2;1;0.6;0.2;0.4;0.8;0;0.6;0.2
"248";0.4;0;0.2;0.4;0.8;0.4;0.8;1;0.6;0.2;0.4;0.8;0;0.6;0.2
"249";0.4;0;0.2;0.4;0.8;0.4;0.8;0.4;0.6;0.2;0.4;0.8;0;0.6;0.2
"250";0.4;0;0.2;0.4;0.8;0.4;0.8;0.4;0;0.2;0.4;0.8;0;0.6;0.2
"251";0.4;0;0.2;0.4;0.8;0.4;0.8;0.4;0;0.8;0.4;0.8;0;0.6;0.2
"252";0.4;0;0.2;0.4;0.8;0.4;0.8;0.4;0;0.8;1;0.8;0;0.6;0.2
"253";0.4;0;0.2;0.4;0.8;0.4;0.8;0.4;0;0.8;1;0.2;0;0.6;0.2
"254";0.4;0;0.2;0.4;0.8;0.4;0.8;0.4;0;0.8;1;0.2;0.6;0.6;0.2
